Epoch,Train_Loss,Test_Loss,Test_Accuracy
1,2.566112826466561,2.3047647500038146,0.1
2,2.264930689930916,2.3160084104537964,0.1
3,2.2099233746528624,2.234257938861847,0.167
4,2.1576741802692414,2.0696032655239107,0.2466
5,2.1245732590556146,1.9798395681381225,0.272
6,2.076584646403789,1.9502225172519685,0.2829
7,2.0708038452267648,1.9071876466274262,0.2904
8,2.0301942732930183,1.8532151317596435,0.3116
9,2.0017286148667335,1.8076758885383606,0.3278
10,2.006989665031434,1.8112026941776276,0.3311
11,1.968926135897636,1.7976842164993285,0.3398
12,1.9609677627682687,1.774669374227524,0.3435
13,1.9422285470366478,1.8227993667125701,0.3447
14,1.9425063267350198,1.7258305656909942,0.3701
15,1.9212918880581857,1.6829142010211944,0.3825
16,1.8858770000934602,1.6421276235580444,0.3971
17,1.8894405555725098,1.6832250189781188,0.3857
18,1.8779583773016935,1.6361046028137207,0.4046
19,1.8327155900001522,1.596978874206543,0.4126
20,1.8449996107816697,1.5969373202323913,0.4193
21,1.812909225821495,1.5779901099205018,0.4177
22,1.8104192930459977,1.56523282289505,0.4241
23,1.8218184509873392,1.5819635045528413,0.4222
24,1.7931473916769025,1.5255741810798644,0.4394
25,1.7760515040159224,1.5304724752902985,0.4395
26,1.7911404299736025,1.5337686026096344,0.4365
27,1.7329887831211093,1.4826298403739928,0.4503
28,1.7414844232797624,1.4677980947494507,0.4592
29,1.7243366950750354,1.4604921853542328,0.4636
30,1.6991855996847154,1.4341020810604095,0.4694
31,1.6785703566670418,1.4095332944393157,0.4816
32,1.6766529971361162,1.4037682282924653,0.4811
33,1.6666150879859924,1.376777013540268,0.4963
34,1.6560975089669228,1.3718530464172363,0.4962
35,1.666291256248951,1.3776954472064973,0.4942
36,1.6113589772582053,1.3147675371170044,0.5208
37,1.5948833829164504,1.2989582538604736,0.5276
38,1.5694436931610105,1.2823744404315949,0.5323
39,1.5528592297434807,1.259228229522705,0.5424
40,1.566823843121529,1.2581749331951142,0.547
41,1.5274031561613082,1.2241318607330323,0.5569
